DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
11-Feb-2026,EQ,"1,407.40","1,413.00","1,400.40","1,406.50","1,409.00","1,406.10","1,405.32","1,500.00","1,200.10",8551341,"12,01,73,47,016.70",233720
10-Feb-2026,EQ,"1,401.00","1,409.50","1,395.50","1,396.30","1,404.10","1,406.50","1,403.57","1,500.00","1,200.10",16497628,"23,15,56,53,318.50",290456
09-Feb-2026,EQ,"1,413.50","1,414.00","1,388.80","1,406.10","1,395.10","1,396.30","1,396.52","1,500.00","1,200.10",7889742,"11,01,81,92,537.50",201425
06-Feb-2026,EQ,"1,396.70","1,410.50","1,394.70","1,396.50","1,408.00","1,406.10","1,402.67","1,500.00","1,200.10",10851190,"15,22,06,80,762.50",167764
05-Feb-2026,EQ,"1,414.00","1,414.00","1,393.20","1,408.40","1,394.60","1,396.50","1,402.07","1,500.00","1,200.10",8982761,"12,59,44,68,388.50",179749
04-Feb-2026,EQ,"1,387.00","1,414.00","1,386.90","1,389.70","1,406.10","1,408.40","1,406.84","1,500.00","1,200.10",11080683,"15,58,87,50,561.40",191128
03-Feb-2026,EQ,"1,412.00","1,417.00","1,373.40","1,352.80","1,388.00","1,389.70","1,391.76","1,500.00","1,200.10",24896698,"34,65,02,22,974.70",362321
02-Feb-2026,EQ,"1,329.90","1,354.40","1,329.10","1,334.20","1,351.00","1,352.80","1,345.43","1,500.00","1,200.10",12800245,"17,22,18,71,131.70",296520
01-Feb-2026,EQ,"1,352.00","1,365.90","1,328.80","1,355.00","1,334.00","1,334.20","1,349.72","1,500.00","1,193.10",4969610,"6,70,75,90,848.90",73049
30-Jan-2026,EQ,"1,368.20","1,381.90","1,353.20","1,383.60","1,357.00","1,355.00","1,365.39","1,500.00","1,193.10",24013717,"32,78,80,49,343.30",174668
29-Jan-2026,EQ,"1,359.00","1,387.70","1,354.40","1,367.70","1,385.00","1,383.60","1,375.36","1,500.00","1,193.10",23118234,"31,79,58,80,950.80",316133
28-Jan-2026,EQ,"1,362.60","1,380.40","1,362.60","1,361.40","1,368.30","1,367.70","1,369.75","1,500.00","1,193.10",13242696,"18,13,91,17,842.70",214114
27-Jan-2026,EQ,"1,340.00","1,369.10","1,328.60","1,343.40","1,367.10","1,361.40","1,351.83","1,500.00","1,193.10",25263634,"34,15,21,85,794.40",397382
23-Jan-2026,EQ,"1,340.50","1,355.20","1,335.70","1,345.50","1,346.00","1,343.40","1,345.35","1,500.00","1,186.00",14056524,"18,91,09,09,222.00",266966
22-Jan-2026,EQ,"1,355.10","1,358.00","1,338.00","1,349.00","1,347.00","1,345.50","1,345.43","1,500.00","1,186.00",17179765,"23,11,41,75,406.10",376183
21-Jan-2026,EQ,"1,367.50","1,371.50","1,339.50","1,375.80","1,346.90","1,349.00","1,353.06","1,500.00","1,186.00",21766068,"29,45,08,24,904.30",325494
20-Jan-2026,EQ,"1,374.70","1,387.80","1,371.50","1,380.60","1,375.60","1,375.80","1,380.38","1,500.00","1,186.00",15012785,"20,72,33,99,138.70",348185
19-Jan-2026,EQ,"1,399.90","1,400.00","1,360.00","1,410.80","1,377.70","1,380.60","1,374.22","1,500.00","1,186.00",23302883,"32,02,33,23,446.30",443246
16-Jan-2026,EQ,"1,417.90","1,429.00","1,400.20","1,418.40","1,413.00","1,410.80","1,413.40","1,500.00","1,186.00",12530886,"17,71,11,65,102.70",310123
14-Jan-2026,EQ,"1,425.60","1,443.90","1,414.90","1,437.00","1,416.60","1,418.40","1,425.59","1,500.00","1,186.00",13832255,"19,71,90,79,329.90",258446
13-Jan-2026,EQ,"1,420.00","1,441.80","1,411.10","1,413.10","1,436.50","1,437.00","1,432.77","1,500.00","1,186.00",14295581,"20,48,22,94,150.00",324654
12-Jan-2026,EQ,"1,399.90","1,424.30","1,391.70","1,404.30","1,420.00","1,413.10","1,409.10","1,500.00","1,186.00",10923811,"15,39,27,57,596.10",213429
09-Jan-2026,EQ,"1,427.10","1,429.50","1,401.50","1,435.00","1,405.00","1,404.30","1,407.82","1,500.00","1,186.00",12555636,"17,67,60,64,959.30",176569
08-Jan-2026,EQ,"1,429.00","1,442.20","1,423.30","1,427.70","1,434.90","1,435.00","1,435.94","1,500.00","1,186.00",14861699,"21,34,04,84,627.50",290412
07-Jan-2026,EQ,"1,408.00","1,429.90","1,404.20","1,411.20","1,425.60","1,427.70","1,421.98","1,500.00","1,186.00",15813795,"22,48,69,67,388.80",263196
06-Jan-2026,EQ,"1,372.00","1,413.60","1,366.00","1,371.50","1,409.90","1,411.20","1,404.16","1,500.00","1,186.00",17260416,"24,23,63,60,970.10",338562
05-Jan-2026,EQ,"1,354.20","1,375.50","1,352.60","1,355.40","1,372.00","1,371.50","1,369.03","1,500.00","1,186.00",6920565,"9,47,44,70,607.30",251280
02-Jan-2026,EQ,"1,338.00","1,356.90","1,336.30","1,338.00","1,355.10","1,355.40","1,348.97","1,500.00","1,186.00",8226205,"11,09,68,63,710.80",123080
01-Jan-2026,EQ,"1,343.90","1,348.40","1,336.00","1,342.90","1,337.60","1,338.00","1,340.30","1,500.00","1,186.00",4179311,"5,60,15,12,243.10",92659
31-Dec-2025,EQ,"1,342.80","1,350.00","1,339.50","1,342.50","1,343.00","1,342.90","1,344.37","1,500.00","1,186.00",6150634,"8,26,87,15,778.60",133779
30-Dec-2025,EQ,"1,343.30","1,347.10","1,338.10","1,343.30","1,347.00","1,342.50","1,341.94","1,500.00","1,186.00",18621277,"24,98,86,03,546.50",261375
29-Dec-2025,EQ,"1,352.10","1,355.70","1,341.50","1,350.40","1,343.60","1,343.30","1,346.07","1,500.00","1,186.00",6057201,"8,15,34,10,855.40",145962
26-Dec-2025,EQ,"1,356.50","1,362.00","1,348.50","1,359.80","1,351.00","1,350.40","1,353.25","1,500.00","1,186.00",2812144,"3,80,55,33,190.00",92194
24-Dec-2025,EQ,"1,363.80","1,368.20","1,357.60","1,363.00","1,359.00","1,359.80","1,362.26","1,500.00","1,186.00",8955140,"12,19,92,71,454.00",163168
23-Dec-2025,EQ,"1,361.10","1,365.00","1,357.00","1,368.50","1,362.40","1,363.00","1,361.81","1,500.00","1,186.00",9105467,"12,39,98,97,178.60",231134
22-Dec-2025,EQ,"1,358.00","1,371.30","1,354.80","1,354.10","1,367.50","1,368.50","1,365.67","1,500.00","1,186.00",9375294,"12,80,35,46,328.80",204189
19-Dec-2025,EQ,"1,354.00","1,360.40","1,350.80","1,356.80","1,354.30","1,354.10","1,354.21","1,500.00","1,186.00",14318512,"19,39,02,42,360.80",224715
18-Dec-2025,EQ,"1,346.30","1,369.50","1,345.50","1,352.40","1,357.00","1,356.80","1,360.11","1,500.00","1,186.00",7314573,"9,94,86,07,088.40",207464
17-Dec-2025,EQ,"1,365.00","1,365.00","1,343.10","1,366.00","1,353.50","1,352.40","1,350.59","1,500.00","1,186.00",9440391,"12,75,00,64,577.50",199498
16-Dec-2025,EQ,"1,364.00","1,368.70","1,355.50","1,365.20","1,366.60","1,366.00","1,363.69","1,500.00","1,186.00",12359741,"16,85,49,16,855.00",345540
15-Dec-2025,EQ,"1,356.10","1,370.00","1,356.10","1,366.00","1,365.00","1,365.20","1,364.54","1,500.00","1,186.00",5342530,"7,29,01,05,034.90",267792
12-Dec-2025,EQ,"1,368.00","1,370.70","1,363.30","1,360.00","1,366.00","1,366.00","1,366.43","1,500.00","1,186.00",3890885,"5,31,66,35,958.20",113064
11-Dec-2025,EQ,"1,363.70","1,366.60","1,352.80","1,363.60","1,361.00","1,360.00","1,360.40","1,500.00","1,186.00",6734750,"9,16,19,34,313.70",166103
10-Dec-2025,EQ,"1,377.90","1,379.40","1,357.90","1,375.20","1,364.50","1,363.60","1,366.49","1,500.00","1,186.00",8725381,"11,92,31,88,503.50",164913
09-Dec-2025,EQ,"1,379.90","1,384.30","1,373.40","1,389.60","1,375.00","1,375.20","1,377.40","1,500.00","1,186.00",10492030,"14,45,16,76,568.30",175866
08-Dec-2025,EQ,"1,387.00","1,394.90","1,383.30","1,392.50","1,387.50","1,389.60","1,388.87","1,500.00","1,186.00",7826227,"10,86,96,28,559.20",177670
05-Dec-2025,EQ,"1,381.00","1,395.30","1,381.00","1,386.70","1,392.50","1,392.50","1,390.49","1,500.00","1,186.00",4942638,"6,87,27,04,506.90",130513
04-Dec-2025,EQ,"1,387.00","1,391.60","1,379.90","1,391.50","1,386.00","1,386.70","1,385.21","1,500.00","1,186.00",7373909,"10,21,44,31,633.60",189163
03-Dec-2025,EQ,"1,367.00","1,394.20","1,367.00","1,373.00","1,392.00","1,391.50","1,383.00","1,500.00","1,186.00",7955933,"11,00,30,40,759.70",182044
02-Dec-2025,EQ,"1,381.80","1,381.80","1,370.60","1,390.10","1,373.80","1,373.00","1,374.68","1,500.00","1,186.00",12126396,"16,66,98,81,069.60",335552
01-Dec-2025,EQ,"1,394.00","1,400.00","1,385.40","1,388.80","1,390.20","1,390.10","1,393.22","1,500.00","1,186.00",8867593,"12,35,44,67,146.10",225630
28-Nov-2025,EQ,"1,392.00","1,398.50","1,385.60","1,392.20","1,388.40","1,388.80","1,390.33","1,500.00","1,186.00",7683986,"10,68,32,52,227.00",198302
27-Nov-2025,EQ,"1,379.00","1,394.00","1,375.70","1,375.00","1,393.90","1,392.20","1,388.89","1,500.00","1,186.00",15158741,"21,05,37,99,768.40",232290
26-Nov-2025,EQ,"1,360.00","1,377.00","1,359.90","1,357.80","1,375.00","1,375.00","1,369.92","1,500.00","1,186.00",9659004,"13,23,20,68,784.90",140169
25-Nov-2025,EQ,"1,365.00","1,376.90","1,354.30","1,368.40","1,356.90","1,357.80","1,362.23","1,500.00","1,186.00",12235000,"16,66,69,09,341.50",217159
24-Nov-2025,EQ,"1,373.30","1,377.00","1,361.50","1,369.50","1,366.00","1,368.40","1,369.72","1,500.00","1,186.00",15896003,"21,77,31,46,809.90",192513
21-Nov-2025,EQ,"1,373.00","1,376.00","1,364.60","1,383.00","1,369.00","1,369.50","1,369.27","1,500.00","1,186.00",11483595,"15,72,41,08,014.60",171633
20-Nov-2025,EQ,"1,380.10","1,388.30","1,375.40","1,383.10","1,382.00","1,383.00","1,381.32","1,500.00","1,186.00",10131863,"13,99,53,31,858.30",199484
19-Nov-2025,EQ,"1,373.50","1,384.00","1,371.60","1,373.40","1,383.10","1,383.10","1,379.61","1,500.00","1,186.00",10393918,"14,33,95,82,068.90",152320
18-Nov-2025,EQ,"1,380.20","1,382.80","1,369.10","1,379.00","1,370.00","1,373.40","1,374.73","1,500.00","1,186.00",9529560,"13,10,06,17,263.50",143242
17-Nov-2025,EQ,"1,375.10","1,382.50","1,373.60","1,373.00","1,379.10","1,379.00","1,378.91","1,500.00","1,186.00",7660717,"10,56,34,73,675.80",109085
14-Nov-2025,EQ,"1,374.00","1,381.20","1,363.20","1,385.90","1,373.20","1,373.00","1,370.92","1,500.00","1,186.00",9694498,"13,29,04,12,846.70",190956
13-Nov-2025,EQ,"1,358.90","1,390.40","1,358.50","1,358.90","1,385.40","1,385.90","1,383.47","1,500.00","1,186.00",18296626,"25,31,28,23,046.70",239327
12-Nov-2025,EQ,"1,370.00","1,370.00","1,355.40","1,358.30","1,358.50","1,358.90","1,361.79","1,500.00","1,186.00",9736761,"13,25,94,41,993.50",168204
11-Nov-2025,EQ,"1,349.00","1,360.40","1,346.20","1,348.00","1,359.00","1,358.30","1,354.89","1,500.00","1,186.00",8305184,"11,25,26,12,832.30",208140
10-Nov-2025,EQ,"1,342.90","1,349.60","1,341.00","1,343.00","1,346.80","1,348.00","1,345.91","1,500.00","1,186.00",8542340,"11,49,72,41,405.30",155442
07-Nov-2025,EQ,"1,320.40","1,344.30","1,318.60","1,320.40","1,342.60","1,343.00","1,337.70","1,500.00","1,186.00",7719245,"10,32,60,29,497.00",149776
06-Nov-2025,EQ,"1,330.00","1,342.20","1,317.40","1,336.90","1,320.30","1,320.40","1,324.61","1,500.00","1,186.00",24221853,"32,08,45,16,054.80",368806
04-Nov-2025,EQ,"1,342.60","1,349.80","1,333.20","1,346.40","1,336.90","1,336.90","1,337.49","1,500.00","1,186.00",15211183,"20,34,48,38,007.00",276007
03-Nov-2025,EQ,"1,340.50","1,351.60","1,337.90","1,345.30","1,349.00","1,346.40","1,344.89","1,500.00","1,186.00",11071450,"14,88,99,21,391.00",301531
31-Oct-2025,EQ,"1,357.00","1,362.00","1,343.30","1,362.40","1,345.50","1,345.30","1,349.30","1,500.00","1,186.00",15926798,"21,48,99,88,727.80",309384
30-Oct-2025,EQ,"1,362.40","1,370.20","1,361.30","1,370.40","1,362.40","1,362.40","1,364.23","1,500.00","1,186.00",9324401,"12,72,06,37,741.30",301933
29-Oct-2025,EQ,"1,364.60","1,371.70","1,358.40","1,363.10","1,371.60","1,370.40","1,365.15","1,500.00","1,186.00",16129382,"22,01,90,31,340.90",353776
28-Oct-2025,EQ,"1,373.00","1,375.80","1,356.20","1,377.60","1,366.20","1,363.10","1,361.81","1,500.00","1,186.00",26477914,"36,05,79,49,499.50",480704
27-Oct-2025,EQ,"1,382.10","1,386.80","1,374.00","1,377.70","1,379.60","1,377.60","1,379.13","1,500.00","1,186.00",11499836,"15,85,97,16,513.70",296317
24-Oct-2025,EQ,"1,368.10","1,381.60","1,368.10","1,363.70","1,378.00","1,377.70","1,376.15","1,500.00","1,186.00",10570263,"14,54,62,56,446.30",254633
23-Oct-2025,EQ,"1,385.00","1,389.80","1,360.10","1,382.00","1,364.30","1,363.70","1,375.57","1,500.00","1,186.00",21124942,"29,05,87,72,536.50",401439
21-Oct-2025,EQ,"1,384.50","1,387.60","1,375.90","1,390.30","1,381.30","1,382.00","1,383.19","1,500.00","1,186.00",3415560,"4,72,43,55,077.40",93955
20-Oct-2025,EQ,"1,442.00","1,445.00","1,389.20","1,436.60","1,393.00","1,390.30","1,401.64","1,500.00","1,186.00",23330227,"32,70,04,79,176.40",670783
17-Oct-2025,EQ,"1,412.00","1,439.60","1,410.90","1,417.30","1,436.60","1,436.60","1,427.77","1,500.00","1,186.00",17037215,"24,32,52,73,729.90",326926
16-Oct-2025,EQ,"1,401.00","1,418.90","1,399.40","1,398.40","1,417.40","1,417.30","1,412.88","1,500.00","1,186.00",12185032,"17,21,59,99,886.50",233599
15-Oct-2025,EQ,"1,386.50","1,400.40","1,385.50","1,384.10","1,399.00","1,398.40","1,394.81","1,500.00","1,186.00",8988550,"12,53,73,42,798.30",244373
14-Oct-2025,EQ,"1,389.00","1,389.00","1,375.10","1,379.40","1,384.80","1,384.10","1,381.47","1,500.00","1,186.00",10610855,"14,65,86,07,710.70",126104
13-Oct-2025,EQ,"1,373.10","1,386.40","1,373.10","1,380.30","1,381.00","1,379.40","1,379.11","1,500.00","1,186.00",8923018,"12,30,58,47,453.30",295408
10-Oct-2025,EQ,"1,370.30","1,385.00","1,370.30","1,376.20","1,380.40","1,380.30","1,380.18","1,500.00","1,186.00",7673816,"10,59,12,67,726.70",136734
09-Oct-2025,EQ,"1,369.80","1,378.70","1,365.10","1,370.30","1,374.00","1,376.20","1,374.50","1,500.00","1,186.00",7909575,"10,87,16,77,779.10",175558
08-Oct-2025,EQ,"1,372.30","1,381.60","1,364.30","1,375.90","1,367.80","1,370.30","1,372.13","1,500.00","1,186.00",8100832,"11,11,53,59,090.30",176755
07-Oct-2025,EQ,"1,363.60","1,383.10","1,363.60","1,363.40","1,375.00","1,375.90","1,377.91","1,500.00","1,186.00",16126464,"22,22,08,30,751.10",217688
06-Oct-2025,EQ,"1,371.00","1,372.60","1,359.10","1,365.20","1,363.90","1,363.40","1,364.15","1,500.00","1,186.00",14314283,"19,52,68,28,804.40",200684
03-Oct-2025,EQ,"1,371.90","1,371.90","1,361.30","1,372.00","1,365.00","1,365.20","1,366.86","1,500.00","1,186.00",12163695,"16,62,61,22,666.10",192526
01-Oct-2025,EQ,"1,348.00","1,379.40","1,347.10","1,348.00","1,372.00","1,372.00","1,368.92","1,500.00","1,186.00",20952632,"28,68,25,59,363.90",490279
30-Sep-2025,EQ,"1,353.70","1,356.60","1,342.60","1,348.10","1,348.90","1,348.00","1,349.21","1,500.00","1,186.00",20166871,"27,20,93,26,360.40",214277
29-Sep-2025,EQ,"1,359.60","1,366.50","1,346.20","1,359.60","1,350.00","1,348.10","1,352.69","1,500.00","1,186.00",20563163,"27,81,56,85,218.20",277001
26-Sep-2025,EQ,"1,368.00","1,372.70","1,357.00","1,375.80","1,362.50","1,359.60","1,363.33","1,500.00","1,186.00",18342280,"25,00,66,44,406.50",183369
25-Sep-2025,EQ,"1,377.00","1,391.50","1,371.80","1,382.70","1,373.70","1,375.80","1,378.32","1,500.00","1,186.00",21613389,"29,79,00,90,966.10",196991
24-Sep-2025,EQ,"1,386.40","1,390.90","1,376.50","1,394.30","1,383.00","1,382.70","1,382.20","1,500.00","1,186.00",9735678,"13,45,66,84,266.10",210851
23-Sep-2025,EQ,"1,391.00","1,403.30","1,391.00","1,401.50","1,396.10","1,394.30","1,396.75","1,500.00","1,186.00",12827524,"17,91,68,01,862.90",197247
22-Sep-2025,EQ,"1,403.90","1,409.90","1,397.20","1,402.20","1,402.20","1,401.50","1,403.29","1,500.00","1,186.00",8847948,"12,41,62,09,740.20",113260
19-Sep-2025,EQ,"1,416.10","1,418.00","1,400.20","1,421.70","1,402.50","1,402.20","1,404.18","1,500.00","1,186.00",13457344,"18,89,65,59,650.80",172737
18-Sep-2025,EQ,"1,431.10","1,432.80","1,415.30","1,419.20","1,423.00","1,421.70","1,422.48","1,500.00","1,186.00",8130537,"11,56,55,63,636.60",165955
17-Sep-2025,EQ,"1,420.10","1,426.10","1,416.40","1,421.60","1,417.20","1,419.20","1,420.85","1,500.00","1,186.00",7484283,"10,63,40,07,393.70",131200
16-Sep-2025,EQ,"1,414.00","1,424.90","1,413.70","1,419.40","1,422.40","1,421.60","1,420.63","1,500.00","1,186.00",8213151,"11,66,78,59,743.80",139536
15-Sep-2025,EQ,"1,422.00","1,426.80","1,416.30","1,417.70","1,418.00","1,419.40","1,421.99","1,500.00","1,186.00",5845637,"8,31,24,11,904.60",130816
12-Sep-2025,EQ,"1,405.10","1,419.70","1,400.10","1,401.60","1,417.50","1,417.70","1,412.86","1,500.00","1,186.00",7770038,"10,97,79,91,343.80",165154
11-Sep-2025,EQ,"1,398.00","1,408.00","1,396.00","1,403.90","1,401.60","1,401.60","1,403.25","1,500.00","1,186.00",10192026,"14,30,19,23,215.80",181447
10-Sep-2025,EQ,"1,410.00","1,413.70","1,402.10","1,403.70","1,403.30","1,403.90","1,407.17","1,500.00","1,186.00",7452347,"10,48,67,22,637.70",216180
09-Sep-2025,EQ,"1,399.00","1,407.50","1,395.20","1,402.70","1,402.40","1,403.70","1,401.81","1,500.00","1,186.00",6470679,"9,07,06,76,168.90",129854
08-Sep-2025,EQ,"1,402.20","1,410.60","1,397.60","1,402.80","1,403.00","1,402.70","1,404.56","1,500.00","1,186.00",5880943,"8,26,01,53,082.30",133142
