DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
03-Oct-2025,EQ,"1,439.00","1,448.30","1,433.20","1,445.80","1,445.50","1,446.60","1,442.27","2,006.45","1,307.00",6877533,"9,91,92,77,058.40",156026
01-Oct-2025,EQ,"1,446.00","1,449.50","1,427.40","1,441.80","1,447.90","1,445.80","1,439.54","2,006.45","1,307.00",6250692,"8,99,81,33,310.60",194062
30-Sep-2025,EQ,"1,443.00","1,452.20","1,438.10","1,441.80","1,442.60","1,441.80","1,443.52","2,006.45","1,307.00",7556305,"10,90,77,07,364.40",247554
29-Sep-2025,EQ,"1,460.00","1,465.00","1,436.50","1,448.90","1,449.20","1,441.80","1,447.06","2,006.45","1,307.00",10513117,"15,21,31,02,142.10",181113
26-Sep-2025,EQ,"1,475.00","1,478.70","1,441.20","1,484.80","1,452.20","1,448.90","1,457.70","2,006.45","1,307.00",8597058,"12,53,19,71,834.70",445150
25-Sep-2025,EQ,"1,489.00","1,502.70","1,476.50","1,494.60","1,491.20","1,484.80","1,487.92","2,006.45","1,307.00",9491867,"14,12,31,54,812.70",185456
24-Sep-2025,EQ,"1,487.20","1,496.70","1,482.70","1,497.50","1,494.90","1,494.60","1,490.99","2,006.45","1,307.00",4937004,"7,36,10,23,173.70",143787
23-Sep-2025,EQ,"1,493.00","1,513.00","1,493.00","1,499.50","1,500.60","1,497.50","1,500.60","2,006.45","1,307.00",9832164,"14,75,41,26,838.70",164451
22-Sep-2025,EQ,"1,482.70","1,514.70","1,482.00","1,540.20","1,500.90","1,499.50","1,499.71","2,006.45","1,307.00",15655204,"23,47,83,11,082.40",436891
19-Sep-2025,EQ,"1,544.60","1,551.30","1,520.10","1,540.60","1,543.90","1,540.20","1,536.05","2,006.45","1,307.00",12988129,"19,95,04,22,136.70",152059
18-Sep-2025,EQ,"1,550.00","1,555.00","1,538.50","1,522.40","1,541.10","1,540.60","1,545.13","2,006.45","1,307.00",9331945,"14,41,90,61,402.30",341731
17-Sep-2025,EQ,"1,516.90","1,526.70","1,514.00","1,511.30","1,521.50","1,522.40","1,521.42","2,006.45","1,307.00",4795698,"7,29,62,93,565.90",137197
16-Sep-2025,EQ,"1,508.40","1,514.00","1,503.50","1,508.40","1,513.50","1,511.30","1,507.82","2,006.45","1,307.00",8923112,"13,45,44,16,476.30",202258
15-Sep-2025,EQ,"1,525.60","1,527.50","1,501.20","1,525.60","1,508.50","1,508.40","1,509.78","2,006.45","1,307.00",6167414,"9,31,14,10,949.80",173954
12-Sep-2025,EQ,"1,537.00","1,542.90","1,521.10","1,509.70","1,524.10","1,525.60","1,529.87","2,006.45","1,307.00",12856963,"19,66,94,25,031.10",332492
11-Sep-2025,EQ,"1,523.90","1,527.50","1,506.50","1,532.60","1,512.20","1,509.70","1,512.35","2,006.45","1,307.00",8003662,"12,10,43,67,139.30",225605
10-Sep-2025,EQ,"1,510.10","1,534.90","1,509.30","1,504.30","1,532.00","1,532.60","1,528.49","2,006.45","1,307.00",7281071,"11,12,90,62,219.70",209861
09-Sep-2025,EQ,"1,481.00","1,507.20","1,472.50","1,432.90","1,502.40","1,504.30","1,495.04","2,006.45","1,307.00",13072640,"19,54,41,74,524.90",302959
08-Sep-2025,EQ,"1,451.00","1,458.00","1,428.30","1,444.60","1,436.10","1,432.90","1,436.94","2,006.45","1,307.00",3811567,"5,47,69,95,827.20",151828
