DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
19-Feb-2026,EQ,"2,708.00","2,748.70","2,666.60","2,694.90","2,675.00","2,677.90","2,709.33","3,934.00","2,585.00",3238849,"8,77,50,99,079.90",137884
18-Feb-2026,EQ,"2,730.00","2,730.00","2,657.30","2,717.40","2,694.50","2,694.90","2,687.82","3,934.00","2,585.00",2950820,"7,93,12,64,158.60",140494
17-Feb-2026,EQ,"2,716.00","2,760.00","2,695.20","2,706.60","2,719.80","2,717.40","2,735.60","3,934.00","2,585.00",4209118,"11,51,44,52,779.90",163505
16-Feb-2026,EQ,"2,700.00","2,719.80","2,671.00","2,692.20","2,713.00","2,706.60","2,692.22","3,934.00","2,585.00",2918730,"7,85,78,74,541.60",134363
13-Feb-2026,EQ,"2,585.00","2,713.00","2,585.00","2,750.10","2,695.00","2,692.20","2,649.41","4,052.00","2,585.00",11168735,"29,59,05,99,535.80",415060
12-Feb-2026,EQ,"2,869.80","2,880.00","2,740.00","2,909.80","2,741.90","2,750.10","2,778.17","4,052.00","2,740.00",10612156,"29,48,23,35,572.60",660406
11-Feb-2026,EQ,"2,980.00","2,998.00","2,904.20","2,984.60","2,909.00","2,909.80","2,938.39","4,052.00","2,866.60",3363513,"9,88,33,23,310.30",237669
10-Feb-2026,EQ,"2,949.80","3,011.60","2,943.50","2,948.20","2,983.00","2,984.60","2,985.30","4,052.00","2,866.60",3547763,"10,59,11,45,975.60",220699
09-Feb-2026,EQ,"2,959.10","2,977.00","2,937.50","2,941.60","2,951.00","2,948.20","2,949.18","4,052.00","2,866.60",2380318,"7,01,99,76,408.70",141131
06-Feb-2026,EQ,"2,976.60","2,985.00","2,916.00","2,991.50","2,940.30","2,941.60","2,934.09","4,150.00","2,866.60",4687389,"13,75,32,36,280.20",347514
05-Feb-2026,EQ,"2,990.00","3,029.70","2,972.30","2,999.10","2,991.70","2,991.50","3,000.10","4,150.00","2,866.60",3521545,"10,56,50,02,490.30",178696
04-Feb-2026,EQ,"3,120.00","3,120.00","2,986.00","3,225.30","2,999.90","2,999.10","3,020.56","4,150.00","2,866.60",10852595,"32,78,09,47,704.20",503705
03-Feb-2026,EQ,"3,350.00","3,350.00","3,186.30","3,169.60","3,220.00","3,225.30","3,231.27","4,150.00","2,866.60",4366060,"14,10,79,06,461.20",204924
02-Feb-2026,EQ,"3,198.00","3,198.00","3,134.00","3,186.90","3,167.00","3,169.60","3,164.69","4,150.00","2,866.60",2636272,"8,34,29,86,354.50",108170
01-Feb-2026,EQ,"3,123.80","3,234.00","3,105.20","3,123.90","3,178.20","3,186.90","3,182.48","4,156.35","2,866.60",3012937,"9,58,86,09,199.60",145412
30-Jan-2026,EQ,"3,141.00","3,141.00","3,092.00","3,144.40","3,129.00","3,123.90","3,121.64","4,156.35","2,866.60",3022068,"9,43,38,21,429.30",80949
29-Jan-2026,EQ,"3,200.10","3,200.10","3,125.60","3,200.10","3,139.00","3,144.40","3,143.88","4,156.35","2,866.60",2457641,"7,72,65,26,569.30",120763
28-Jan-2026,EQ,"3,176.00","3,205.20","3,170.60","3,158.00","3,199.00","3,200.10","3,191.18","4,156.35","2,866.60",2751234,"8,77,96,79,675.40",151790
27-Jan-2026,EQ,"3,175.00","3,175.00","3,130.00","3,162.50","3,167.00","3,158.00","3,146.85","4,156.35","2,866.60",4279874,"13,46,81,14,372.20",149619
23-Jan-2026,EQ,"3,190.30","3,194.50","3,152.00","3,150.40","3,157.00","3,162.50","3,176.59","4,191.35","2,866.60",2068857,"6,57,19,05,073.60",89144
22-Jan-2026,EQ,"3,150.00","3,160.00","3,122.30","3,122.60","3,152.20","3,150.40","3,142.82","4,191.35","2,866.60",2269827,"7,13,36,63,295.30",91528
21-Jan-2026,EQ,"3,100.00","3,138.50","3,082.00","3,102.30","3,122.00","3,122.60","3,112.68","4,191.35","2,866.60",2015150,"6,27,25,10,286.10",138565
20-Jan-2026,EQ,"3,151.60","3,160.00","3,091.10","3,163.60","3,104.20","3,102.30","3,127.35","4,191.35","2,866.60",4499273,"14,07,08,02,629.30",152322
19-Jan-2026,EQ,"3,188.00","3,220.00","3,152.10","3,206.70","3,161.00","3,163.60","3,168.85","4,191.35","2,866.60",3387562,"10,73,46,71,175.00",177858
16-Jan-2026,EQ,"3,219.40","3,221.90","3,171.00","3,192.50","3,209.00","3,206.70","3,200.62","4,322.95","2,866.60",4293470,"13,74,17,76,327.90",149121
14-Jan-2026,EQ,"3,260.00","3,260.00","3,183.00","3,268.00","3,197.80","3,192.50","3,205.64","4,322.95","2,866.60",3539511,"11,34,63,86,248.00",146477
13-Jan-2026,EQ,"3,245.00","3,280.00","3,210.50","3,239.60","3,263.00","3,268.00","3,251.44","4,322.95","2,866.60",5645341,"18,35,54,97,917.00",198353
12-Jan-2026,EQ,"3,203.00","3,252.00","3,174.30","3,207.80","3,243.00","3,239.60","3,212.14","4,322.95","2,866.60",2228342,"7,15,77,53,630.70",126371
09-Jan-2026,EQ,"3,191.00","3,229.70","3,191.00","3,203.90","3,212.60","3,207.80","3,209.44","4,322.95","2,866.60",1938673,"6,22,20,59,522.60",134640
08-Jan-2026,EQ,"3,286.90","3,286.90","3,182.00","3,295.60","3,196.00","3,203.90","3,211.48","4,322.95","2,866.60",4159336,"13,35,76,35,924.00",191554
07-Jan-2026,EQ,"3,242.90","3,300.60","3,223.20","3,255.80","3,294.00","3,295.60","3,284.64","4,322.95","2,866.60",1989442,"6,53,45,92,137.10",87338
06-Jan-2026,EQ,"3,210.00","3,263.20","3,205.00","3,216.10","3,256.80","3,255.80","3,242.40","4,322.95","2,866.60",2912325,"9,44,29,29,253.60",163408
05-Jan-2026,EQ,"3,240.50","3,247.00","3,191.00","3,250.70","3,213.00","3,216.10","3,220.21","4,322.95","2,866.60",2341703,"7,54,07,84,169.40",115281
02-Jan-2026,EQ,"3,234.00","3,254.30","3,219.50","3,227.40","3,245.70","3,250.70","3,241.10","4,322.95","2,866.60",1184324,"3,83,85,16,572.70",63356
01-Jan-2026,EQ,"3,215.00","3,234.10","3,198.20","3,206.20","3,225.00","3,227.40","3,219.97","4,322.95","2,866.60",1255735,"4,04,34,25,200.10",56642
31-Dec-2025,EQ,"3,240.00","3,246.00","3,198.50","3,246.80","3,210.00","3,206.20","3,216.08","4,322.95","2,866.60",3362634,"10,81,45,02,991.90",145683
30-Dec-2025,EQ,"3,250.00","3,267.50","3,239.50","3,251.50","3,255.00","3,246.80","3,250.64","4,322.95","2,866.60",2807593,"9,12,64,73,823.50",184541
29-Dec-2025,EQ,"3,280.00","3,288.00","3,242.90","3,280.00","3,256.00","3,251.50","3,254.98","4,322.95","2,866.60",2079473,"6,76,86,50,796.40",117390
26-Dec-2025,EQ,"3,313.10","3,320.00","3,271.80","3,319.00","3,276.80","3,280.00","3,287.91","4,322.95","2,866.60",1176664,"3,86,87,59,940.60",89363
24-Dec-2025,EQ,"3,304.10","3,327.10","3,296.10","3,310.00","3,313.10","3,319.00","3,312.41","4,322.95","2,866.60",1367708,"4,53,04,13,590.90",84873
23-Dec-2025,EQ,"3,319.90","3,319.90","3,293.50","3,324.90","3,305.10","3,310.00","3,304.76","4,322.95","2,866.60",2365420,"7,81,71,55,849.90",139216
22-Dec-2025,EQ,"3,310.00","3,328.60","3,291.00","3,282.00","3,324.90","3,324.90","3,314.14","4,322.95","2,866.60",2632816,"8,72,55,23,457.10",101733
19-Dec-2025,EQ,"3,299.00","3,317.90","3,278.80","3,280.80","3,285.00","3,282.00","3,295.00","4,475.00","2,866.60",3902511,"12,85,87,80,664.30",122711
18-Dec-2025,EQ,"3,228.00","3,287.80","3,221.00","3,217.80","3,281.20","3,280.80","3,260.45","4,475.00","2,866.60",2307422,"7,52,32,25,819.80",166551
17-Dec-2025,EQ,"3,200.50","3,236.90","3,200.50","3,205.10","3,217.80","3,217.80","3,218.60","4,475.00","2,866.60",1376350,"4,42,99,15,958.70",88357
16-Dec-2025,EQ,"3,220.00","3,220.00","3,191.10","3,230.20","3,206.60","3,205.10","3,204.68","4,475.00","2,866.60",1734623,"5,55,89,13,487.80",97265
15-Dec-2025,EQ,"3,211.10","3,238.20","3,197.30","3,220.50","3,227.00","3,230.20","3,220.97","4,475.00","2,866.60",1562190,"5,03,17,66,680.70",107289
12-Dec-2025,EQ,"3,197.70","3,223.00","3,185.70","3,191.90","3,220.10","3,220.50","3,209.12","4,494.90","2,866.60",1146554,"3,67,94,24,706.90",83968
11-Dec-2025,EQ,"3,205.00","3,208.40","3,153.10","3,189.20","3,193.90","3,191.90","3,184.35","4,494.90","2,866.60",1914362,"6,09,59,95,407.30",100793
10-Dec-2025,EQ,"3,225.00","3,225.00","3,178.10","3,208.30","3,185.00","3,189.20","3,191.56","4,494.90","2,866.60",1386849,"4,42,62,07,513.50",82261
09-Dec-2025,EQ,"3,230.00","3,233.70","3,181.20","3,236.50","3,208.00","3,208.30","3,201.08","4,494.90","2,866.60",2734893,"8,75,46,08,897.60",138787
08-Dec-2025,EQ,"3,243.00","3,259.90","3,208.60","3,238.20","3,237.90","3,236.50","3,236.92","4,494.90","2,866.60",2544725,"8,23,70,58,645.90",121186
05-Dec-2025,EQ,"3,230.00","3,271.60","3,222.40","3,229.20","3,241.00","3,238.20","3,246.03","4,494.90","2,866.60",5244013,"17,02,22,14,888.30",178219
04-Dec-2025,EQ,"3,194.00","3,250.00","3,187.40","3,180.00","3,227.00","3,229.20","3,231.21","4,494.90","2,866.60",5025905,"16,23,97,49,623.20",185585
03-Dec-2025,EQ,"3,140.00","3,211.90","3,139.00","3,135.70","3,180.00","3,180.00","3,185.48","4,494.90","2,866.60",3952112,"12,58,93,78,283.40",192454
02-Dec-2025,EQ,"3,131.00","3,144.00","3,120.40","3,133.40","3,137.50","3,135.70","3,133.36","4,494.90","2,866.60",2512003,"7,87,10,11,640.60",127701
01-Dec-2025,EQ,"3,137.90","3,154.00","3,122.20","3,137.50","3,138.00","3,133.40","3,133.29","4,494.90","2,866.60",1747647,"5,47,58,78,282.20",130698
28-Nov-2025,EQ,"3,140.00","3,147.30","3,125.00","3,136.60","3,135.90","3,137.50","3,137.82","4,494.90","2,866.60",1616690,"5,07,28,88,841.30",79463
27-Nov-2025,EQ,"3,180.00","3,180.00","3,125.00","3,162.90","3,134.00","3,136.60","3,142.97","4,494.90","2,866.60",2836233,"8,91,41,92,099.10",171374
26-Nov-2025,EQ,"3,118.80","3,178.00","3,117.00","3,119.20","3,162.90","3,162.90","3,157.95","4,494.90","2,866.60",2508527,"7,92,18,09,747.00",112405
25-Nov-2025,EQ,"3,145.30","3,149.80","3,115.00","3,141.20","3,115.70","3,119.20","3,127.55","4,494.90","2,866.60",2737920,"8,56,29,68,101.70",144573
24-Nov-2025,EQ,"3,158.00","3,178.90","3,131.00","3,150.60","3,134.00","3,141.20","3,151.71","4,494.90","2,866.60",6703764,"21,12,83,17,183.50",176937
21-Nov-2025,EQ,"3,144.80","3,170.00","3,135.20","3,144.80","3,150.00","3,150.60","3,153.22","4,494.90","2,866.60",4177037,"13,17,11,33,172.80",136571
20-Nov-2025,EQ,"3,148.00","3,164.50","3,138.10","3,147.70","3,149.80","3,144.80","3,152.05","4,494.90","2,866.60",2700767,"8,51,29,40,687.70",113822
19-Nov-2025,EQ,"3,097.00","3,155.00","3,083.50","3,087.10","3,147.00","3,147.70","3,136.67","4,494.90","2,866.60",3151053,"9,88,38,20,509.80",160625
18-Nov-2025,EQ,"3,102.00","3,105.00","3,078.00","3,102.20","3,080.10","3,087.10","3,090.92","4,494.90","2,866.60",2548350,"7,87,67,55,648.90",110903
17-Nov-2025,EQ,"3,106.00","3,123.50","3,086.60","3,106.00","3,100.00","3,102.20","3,099.87","4,494.90","2,866.60",2232853,"6,92,15,46,326.90",96155
14-Nov-2025,EQ,"3,090.00","3,113.10","3,077.30","3,105.70","3,112.00","3,106.00","3,095.35","4,494.90","2,866.60",2210794,"6,84,31,77,119.90",105008
13-Nov-2025,EQ,"3,131.80","3,131.90","3,102.00","3,131.80","3,104.80","3,105.70","3,113.07","4,494.90","2,866.60",1740435,"5,41,80,91,012.50",120845
12-Nov-2025,EQ,"3,060.00","3,136.40","3,057.10","3,047.00","3,125.10","3,131.80","3,114.78","4,494.90","2,866.60",4460315,"13,89,29,02,410.20",175446
11-Nov-2025,EQ,"3,045.00","3,055.70","3,018.00","3,025.20","3,049.00","3,047.00","3,037.03","4,494.90","2,866.60",2806868,"8,52,45,41,738.50",112361
10-Nov-2025,EQ,"2,993.00","3,047.90","2,992.00","2,991.80","3,025.00","3,025.20","3,022.51","4,494.90","2,866.60",1556656,"4,70,50,08,219.70",78119
07-Nov-2025,EQ,"3,001.00","3,004.00","2,960.50","3,010.90","2,993.50","2,991.80","2,979.65","4,494.90","2,866.60",1830520,"5,45,43,08,584.30",106949
06-Nov-2025,EQ,"2,990.10","3,024.00","2,990.00","2,990.20","3,010.00","3,010.90","3,010.50","4,494.90","2,866.60",2542721,"7,65,48,60,638.80",200775
04-Nov-2025,EQ,"3,019.60","3,029.30","2,976.00","3,016.80","2,987.70","2,990.20","2,992.11","4,494.90","2,866.60",2670720,"7,99,10,78,689.60",168525
03-Nov-2025,EQ,"3,046.90","3,058.00","3,010.00","3,058.00","3,019.50","3,016.80","3,024.83","4,494.90","2,866.60",2194877,"6,63,91,24,030.70",101452
31-Oct-2025,EQ,"3,035.00","3,067.40","3,025.10","3,035.30","3,060.00","3,058.00","3,055.61","4,494.90","2,866.60",1868085,"5,70,81,36,334.30",81376
30-Oct-2025,EQ,"3,049.10","3,063.80","3,032.80","3,057.60","3,035.50","3,035.30","3,039.99","4,494.90","2,866.60",2241536,"6,81,42,45,032.00",115244
29-Oct-2025,EQ,"3,057.90","3,076.00","3,046.10","3,057.90","3,060.00","3,057.60","3,061.14","4,494.90","2,866.60",2895420,"8,86,32,86,092.50",116138
28-Oct-2025,EQ,"3,076.00","3,090.20","3,040.20","3,084.90","3,059.80","3,057.90","3,059.27","4,494.90","2,866.60",3470737,"10,61,79,38,168.30",140326
27-Oct-2025,EQ,"3,066.50","3,094.20","3,060.20","3,063.20","3,083.00","3,084.90","3,083.94","4,494.90","2,866.60",1946312,"6,00,23,14,206.60",85517
24-Oct-2025,EQ,"3,080.00","3,090.00","3,058.30","3,073.20","3,060.60","3,063.20","3,073.62","4,494.90","2,866.60",2684318,"8,25,05,73,087.80",187127
23-Oct-2025,EQ,"3,055.00","3,098.00","3,036.10","3,006.70","3,070.00","3,073.20","3,075.63","4,494.90","2,866.60",5564758,"17,11,51,35,296.00",290229
21-Oct-2025,EQ,"3,031.10","3,031.80","2,996.00","3,015.20","3,000.00","3,006.70","3,013.14","4,494.90","2,866.60",310644,"93,60,15,414.70",29319
20-Oct-2025,EQ,"2,985.50","3,023.00","2,978.50","2,962.20","3,016.30","3,015.20","3,007.54","4,494.90","2,866.60",3133039,"9,42,27,54,243.30",163532
17-Oct-2025,EQ,"2,970.00","2,988.80","2,955.40","2,970.70","2,963.00","2,962.20","2,967.59","4,494.90","2,866.60",4374683,"12,98,22,48,748.30",165312
16-Oct-2025,EQ,"2,969.90","2,975.00","2,943.10","2,969.80","2,971.80","2,970.70","2,961.98","4,494.90","2,866.60",3251495,"9,63,08,75,594.50",197293
15-Oct-2025,EQ,"2,971.00","2,979.70","2,951.00","2,960.30","2,970.00","2,969.80","2,967.01","4,494.90","2,866.60",4282226,"12,70,53,86,117.20",146773
14-Oct-2025,EQ,"3,021.00","3,027.20","2,955.50","3,007.20","2,960.00","2,960.30","2,976.34","4,494.90","2,866.60",3611416,"10,74,87,94,587.50",183673
13-Oct-2025,EQ,"3,027.00","3,035.50","2,998.20","3,028.30","3,006.00","3,007.20","3,011.37","4,494.90","2,866.60",2866865,"8,63,31,80,149.10",169572
10-Oct-2025,EQ,"3,050.00","3,070.00","3,006.90","3,061.70","3,028.00","3,028.30","3,032.16","4,494.90","2,866.60",8817365,"26,73,56,29,672.60",244153
09-Oct-2025,EQ,"3,034.00","3,066.00","3,020.00","3,027.20","3,060.20","3,061.70","3,046.36","4,494.90","2,866.60",3211304,"9,78,27,98,225.60",133703
08-Oct-2025,EQ,"2,975.00","3,043.00","2,968.00","2,973.70","3,031.50","3,027.20","3,024.78","4,494.90","2,866.60",4121889,"12,46,78,11,108.50",154336
07-Oct-2025,EQ,"2,995.00","3,004.50","2,955.50","2,988.40","2,975.00","2,973.70","2,971.70","4,494.90","2,866.60",3062943,"9,10,21,39,525.60",141987
06-Oct-2025,EQ,"2,902.00","2,993.60","2,895.60","2,901.90","2,988.00","2,988.40","2,959.88","4,494.90","2,866.60",2112774,"6,25,35,56,716.30",100920
03-Oct-2025,EQ,"2,924.00","2,924.00","2,891.10","2,914.20","2,903.00","2,901.90","2,902.27","4,494.90","2,866.60",2899519,"8,41,51,75,156.20",156466
01-Oct-2025,EQ,"2,891.00","2,924.80","2,866.60","2,888.40","2,915.10","2,914.20","2,897.26","4,494.90","2,866.60",1952902,"5,65,80,70,903.00",124217
30-Sep-2025,EQ,"2,911.00","2,915.30","2,885.10","2,896.10","2,891.00","2,888.40","2,895.89","4,494.90","2,885.10",2253458,"6,52,57,55,380.40",201510
29-Sep-2025,EQ,"2,916.00","2,929.30","2,894.00","2,899.10","2,904.30","2,896.10","2,904.37","4,494.90","2,891.30",3110035,"9,03,26,90,025.70",179197
26-Sep-2025,EQ,"2,941.00","2,954.80","2,891.30","2,957.40","2,905.40","2,899.10","2,915.19","4,494.90","2,891.30",3934636,"11,47,02,04,570.00",390339
25-Sep-2025,EQ,"3,022.00","3,029.60","2,951.00","3,035.40","2,958.00","2,957.40","2,977.56","4,494.90","2,951.00",4974361,"14,81,14,52,426.90",418858
24-Sep-2025,EQ,"3,050.00","3,057.00","3,033.00","3,062.40","3,036.80","3,035.40","3,044.04","4,494.90","2,991.60",1625714,"4,94,87,46,206.60",101133
23-Sep-2025,EQ,"3,070.00","3,080.70","3,052.00","3,073.80","3,065.00","3,062.40","3,063.85","4,494.90","2,991.60",3177741,"9,73,61,21,756.20",141198
22-Sep-2025,EQ,"3,095.00","3,106.90","3,065.00","3,169.20","3,075.50","3,073.80","3,082.86","4,494.90","2,991.60",3634901,"11,20,58,89,441.10",321272
19-Sep-2025,EQ,"3,170.00","3,180.50","3,144.00","3,176.70","3,171.00","3,169.20","3,163.36","4,546.05","2,991.60",4901694,"15,50,58,26,514.10",109280
18-Sep-2025,EQ,"3,185.00","3,203.00","3,161.40","3,172.80","3,177.00","3,176.70","3,179.00","4,546.05","2,991.60",2633138,"8,37,07,38,058.40",147801
17-Sep-2025,EQ,"3,152.00","3,182.40","3,142.40","3,145.70","3,175.00","3,172.80","3,170.19","4,546.05","2,991.60",2418271,"7,66,63,88,043.20",100973
16-Sep-2025,EQ,"3,128.00","3,150.00","3,109.10","3,111.90","3,147.90","3,145.70","3,132.70","4,546.05","2,991.60",2573429,"8,06,17,82,019.30",96675
15-Sep-2025,EQ,"3,134.00","3,134.00","3,096.00","3,133.40","3,112.50","3,111.90","3,108.20","4,546.05","2,991.60",1732539,"5,38,50,83,002.30",145801
12-Sep-2025,EQ,"3,144.00","3,148.70","3,121.00","3,124.20","3,133.00","3,133.40","3,134.12","4,549.35","2,991.60",1447167,"4,53,55,89,799.80",103589
11-Sep-2025,EQ,"3,139.00","3,139.00","3,110.10","3,110.00","3,125.20","3,124.20","3,121.51","4,549.35","2,991.60",2263446,"7,06,53,62,076.90",126730
10-Sep-2025,EQ,"3,056.40","3,122.70","3,053.40","3,049.40","3,110.00","3,110.00","3,104.63","4,549.35","2,991.60",2079428,"6,45,58,61,143.70",127545
09-Sep-2025,EQ,"3,032.10","3,060.00","3,030.80","3,019.00","3,052.00","3,049.40","3,048.62","4,549.35","2,991.60",2489301,"7,58,89,29,067.90",164479
08-Sep-2025,EQ,"3,050.00","3,064.90","3,016.00","3,048.30","3,023.20","3,019.00","3,028.84","4,549.35","2,991.60",2626187,"7,95,42,91,229.00",112429
